,Observation ID,Camera,Exposure Identifier,Ring Number,Exposure Time,l,b,Target,Target Type
1838,0112570201,MOS2,S002,19,52.907819517313506,120.89205974083085,-21.905665484133824,M31 South 1,NON-ACTIVE GALAXY
1839,0112570201,PN,S003,19,44.0928311376501,120.89205974083085,-21.905665484133824,M31 South 1,NON-ACTIVE GALAXY
1840,0112680801,MOS1,S001,20,12.2367770643399,171.01607631064178,-58.97052900261587,MLS-4,UNIDENTIFIED
1841,0112680801,MOS2,S002,20,13.1696199891275,171.01607631064178,-58.97052900261587,MLS-4,UNIDENTIFIED
1842,0112680801,PN,S003,20,7.49595075143573,171.01607631064178,-58.97052900261587,MLS-4,UNIDENTIFIED
1843,0112450301,MOS1,S001,17,7.07442680297891,253.705662638319,-19.139566477580253,HD49798,HMXRB
1844,0112450301,MOS2,S002,17,6.5890895815945685,253.705662638319,-19.139566477580253,HD49798,HMXRB
1845,0112450301,PN,S003,17,4.3779569706799215,253.705662638319,-19.139566477580253,HD49798,HMXRB
1846,0112480301,MOS1,S002,2,12.802730905574998,355.0310709226972,14.22877010492042,oph_pos3,MOLECULAR CLOUD
1847,0112480301,MOS2,S003,2,13.3398152148371,355.0310709226972,14.22877010492042,oph_pos3,MOLECULAR CLOUD
1848,0112480301,PN,S001,2,5.740025191462831,355.0310709226972,14.22877010492042,oph_pos3,MOLECULAR CLOUD
1849,0112600501,MOS1,S001,8,9.90515142882238,44.243469515626316,-26.716782625770737,Mrk 896,SEYFERT TYPE 1
1850,0112600501,MOS2,S002,8,9.70819815966348,44.243469515626316,-26.716782625770737,Mrk 896,SEYFERT TYPE 1
1851,0112600501,PN,S003,8,4.47653487007359,44.243469515626316,-26.716782625770737,Mrk 896,SEYFERT TYPE 1
1852,0111290201,MOS1,S001,21,11.6542602751509,179.7861528856302,51.709209024458005,PG0953+414,SEYFERT FLAT RADIO SP
1853,0111290201,MOS2,S002,21,11.6589565544276,179.7861528856302,51.709209024458005,PG0953+414,SEYFERT FLAT RADIO SP
1854,0112210201,MOS1,U002,12,56.1911566521726,287.45625481794707,22.94759949032233,NGC3783,SEYFERT RADIO QUIET TYPE 1
1855,0112210201,MOS1,S001,12,51.4688229514443,287.45625481794707,22.94759949032233,NGC3783,SEYFERT RADIO QUIET TYPE 1
1856,0111970801,MOS1,S001,23,3.9629519315269097,153.96123685065857,33.13624661725129,SU UMa,CV DWARF NOVA SU UMA TYPE
1857,0111970801,MOS2,S002,23,3.43427558072722,153.96123685065857,33.13624661725129,SU UMa,CV DWARF NOVA SU UMA TYPE
1858,0111970801,PN,S003,23,1.61328066645324,153.96123685065857,33.13624661725129,SU UMa,CV DWARF NOVA SU UMA TYPE
1859,0111410101,MOS1,S001,22,25.583438074707303,178.2234305625794,-43.072032414337215,kappa1 Ceti,STAR G5V
1860,0111410101,MOS2,S002,22,18.2999428762705,178.2234305625794,-43.072032414337215,kappa1 Ceti,STAR G5V
1861,0112770201,MOS1,S002,13,4.922258837107281,289.944825245953,64.35898575609227,3C 273,QSO RADIO LOUD
1862,0111370101,MOS1,S011,15,17.3570596746899,95.55706089625738,-8.30152783805854,AR Lacertae,RS CVN STAR
1863,0111370101,MOS2,S012,15,17.0951603196498,95.55706089625738,-8.30152783805854,AR Lacertae,RS CVN STAR
1864,0112270301,MOS1,S001,17,9.818052828369419,215.99040927788448,69.76113778218516,HCG51,COMPACT GROUP OF GALAXIES
1865,0112270301,PN,S003,17,3.17321709175565,215.99040927788448,69.76113778218516,HCG51,COMPACT GROUP OF GALAXIES
1866,0112681001,MOS1,S001,20,19.6282104879427,171.77352400423138,-58.16743971115422,MLS-7,UNIDENTIFIED
1867,0112681001,MOS2,S002,20,20.1500152581927,171.77352400423138,-58.16743971115422,MLS-7,UNIDENTIFIED
1868,0112681001,PN,S003,20,16.7574648040892,171.77352400423138,-58.16743971115422,MLS-7,UNIDENTIFIED
1869,0111970901,MOS1,S001,15,11.4960059442659,90.00939088535989,-71.74376778755664,WW Cet,CV DWARF NOVA U GEM TYPE
1870,0111970901,MOS2,S002,15,11.5193686414957,90.00939088535989,-71.74376778755664,WW Cet,CV DWARF NOVA U GEM TYPE
1871,0111970901,PN,S003,15,8.14593503171934,90.00939088535989,-71.74376778755664,WW Cet,CV DWARF NOVA U GEM TYPE
1872,0112570301,MOS1,S001,19,25.3915909301835,120.60704761289014,-22.230564307293548,M31 South 2,NON-ACTIVE GALAXY
1873,0112570301,MOS2,S002,19,26.177540698232605,120.60704761289014,-22.230564307293548,M31 South 2,NON-ACTIVE GALAXY
1874,0112570301,PN,S003,19,18.7059898520112,120.60704761289014,-22.230564307293548,M31 South 2,NON-ACTIVE GALAXY
1875,0112550201,MOS1,S001,23,8.70987416673432,146.4040033363433,-20.37162201173036,ngc1058,SEYFERT TYPE 2
1876,0112550201,MOS2,S002,23,7.884529919606191,146.4040033363433,-20.37162201173036,ngc1058,SEYFERT TYPE 2
1877,0112550201,PN,S003,23,3.9362249465773,146.4040033363433,-20.37162201173036,ngc1058,SEYFERT TYPE 2
1878,0111251401,MOS1,S002,7,13.226305884932598,337.0254629562163,-41.44204291820176,EUVE J2115.7-5840,CV AM HER (POLAR)
1879,0111251401,MOS2,S005,7,13.706647615059302,337.0254629562163,-41.44204291820176,EUVE J2115.7-5840,CV AM HER (POLAR)
1880,0111251801,MOS1,U002,7,0.765071194194451,337.0254629562163,-41.44204291820176,EUVE J2115.7-5840,CV AM HER (POLAR)
1881,0111251801,MOS2,S005,7,0.7035812784840999,337.0254629562163,-41.44204291820176,EUVE J2115.7-5840,CV AM HER (POLAR)
1882,0111251901,MOS1,S002,7,3.05658391668673,337.0254629562163,-41.44204291820176,EUVE J2115.7-5840,CV AM HER (POLAR)
1883,0112521301,MOS1,S001,14,12.9679882406098,88.22159367743538,-55.56623693675756,NGC 7714,NON-ACTIVE GALAXY
1884,0112521301,MOS2,S002,14,13.5952388467821,88.22159367743538,-55.56623693675756,NGC 7714,NON-ACTIVE GALAXY
1885,0112521301,PN,S003,14,9.640558053350807,88.22159367743538,-55.56623693675756,NGC 7714,NON-ACTIVE GALAXY
1886,0111251701,MOS1,S002,7,6.65459112592584,337.0254629562163,-41.44204291820176,EUVE J2115.7-5840,CV AM HER (POLAR)
1887,0111251701,MOS2,S005,7,6.933833687373348,337.0254629562163,-41.44204291820176,EUVE J2115.7-5840,CV AM HER (POLAR)
1888,0111470301,MOS1,S001,11,7.45759583046311,54.66905828326928,46.13818905185904,Sigma2 CrB,RS CVN STAR
1889,0111470301,MOS2,S002,11,4.193691826630912,54.66905828326928,46.13818905185904,Sigma2 CrB,RS CVN STAR
1890,0112260401,MOS1,S001,23,11.3226350309909,164.24806228952647,-38.57613841152712,A399,CLUSTER OF GALAXIES ABELL CLASS 1
1891,0112260401,MOS2,S002,23,11.4259202513258,164.24806228952647,-38.57613841152712,A399,CLUSTER OF GALAXIES ABELL CLASS 1
1892,0112260401,PN,S003,23,6.9020114420295,164.24806228952647,-38.57613841152712,A399,CLUSTER OF GALAXIES ABELL CLASS 1
1893,0112320601,MOS1,S001,7,28.9146915043967,10.925438569392014,-45.438134339700746,PSR J2124-3358,RADIO PULSAR
1894,0112320601,MOS2,S002,7,33.3347299343016,10.925438569392014,-45.438134339700746,PSR J2124-3358,RADIO PULSAR
1895,0112290701,MOS1,S001,7,5.925740791520671,317.14643632990004,19.494546832641404,NGC5408,IRREGULAR GALAXY
1896,0112290701,MOS2,S002,7,6.28094663452229,317.14643632990004,19.494546832641404,NGC5408,IRREGULAR GALAXY
1897,0111090601,PN,S003,5,4.507725294544691,327.64030979557936,14.432161514972274,SN 1006 SE,SNR
1898,0112190201,MOS1,S002,17,13.435276976117699,155.15814349860372,75.3151742369115,MS1208.7+3928,CLUSTER OF GALAXIES
1899,0112190201,MOS2,S003,17,13.5265873151428,155.15814349860372,75.3151742369115,MS1208.7+3928,CLUSTER OF GALAXIES
1900,0112190201,PN,S001,17,8.67204977759237,155.15814349860372,75.3151742369115,MS1208.7+3928,CLUSTER OF GALAXIES
1901,0112550801,MOS1,S001,14,11.4666832767556,282.3119355949213,76.50516320571273,ngc4501,SEYFERT TYPE 2
1902,0112550801,MOS2,S002,14,11.939369083522802,282.3119355949213,76.50516320571273,ngc4501,SEYFERT TYPE 2
1903,0112550601,MOS1,U002,14,12.936752633726703,286.91614502716067,70.1913740211016,ngc4472,SEYFERT TYPE 2
1904,0112550601,MOS2,U002,14,12.626095933179801,286.91614502716067,70.1913740211016,ngc4472,SEYFERT TYPE 2
1905,0112550601,PN,U014,14,9.331456065480609,286.91614502716067,70.1913740211016,ngc4472,SEYFERT TYPE 2
1906,0112771101,MOS1,S002,13,7.837995346094259,289.944825245953,64.35898575609227,3C 273,QSO RADIO LOUD
1907,0112480201,MOS1,S002,2,16.3177976445714,355.2705094827563,14.41897618194634,oph_pos2,MOLECULAR CLOUD
1908,0112480201,MOS2,S003,2,16.326857865303303,355.2705094827563,14.41897618194634,oph_pos2,MOLECULAR CLOUD
1909,0112480201,PN,S001,2,10.329610768300698,355.2705094827563,14.41897618194634,oph_pos2,MOLECULAR CLOUD
1910,0112630101,MOS1,S001,14,11.266781515609901,270.8321618084534,37.89157656811521,HE 1104-1805,QSO
1911,0112630101,MOS2,S002,14,11.5124663733351,270.8321618084534,37.89157656811521,HE 1104-1805,QSO
1912,0112630101,PN,S003,14,7.761398457083759,270.8321618084534,37.89157656811521,HE 1104-1805,QSO
1913,0112550301,MOS1,S001,15,13.7553513227108,230.73907698052483,86.43535003860067,ngc4565,LINER
1914,0112550301,MOS2,S002,15,13.692875035269001,230.73907698052483,86.43535003860067,ngc4565,LINER
1915,0112550301,PN,S003,15,8.24764768906555,230.73907698052483,86.43535003860067,ngc4565,LINER
1916,0111110701,MOS1,S001,20,10.250682546227901,173.09915282835473,-58.43115059314296,XMDS SSC_2,X-RAY BACKGROUND
1917,0111110701,MOS2,S002,20,10.6740028137774,173.09915282835473,-58.43115059314296,XMDS SSC_2,X-RAY BACKGROUND
1918,0111110701,PN,S003,20,5.121999974447309,173.09915282835473,-58.43115059314296,XMDS SSC_2,X-RAY BACKGROUND
1919,0112290501,MOS1,S001,7,5.610708510616392,317.14643632990004,19.494546832641404,NGC5408,IRREGULAR GALAXY
1920,0112290501,MOS2,S002,7,5.8496560038586,317.14643632990004,19.494546832641404,NGC5408,IRREGULAR GALAXY
1921,0112290501,PN,S003,7,2.47564164951286,317.14643632990004,19.494546832641404,NGC5408,IRREGULAR GALAXY
1922,0112630201,MOS1,S001,14,19.6811746151117,271.9964750962352,-74.42218177821033,QSO 0130-403,QSO RADIO QUIET
1923,0112630201,MOS2,S002,14,20.6930848955215,271.9964750962352,-74.42218177821033,QSO 0130-403,QSO RADIO QUIET
1924,0112630201,PN,S003,14,13.6991999300342,271.9964750962352,-74.42218177821033,QSO 0130-403,QSO RADIO QUIET
1925,0110990301,MOS1,U002,15,3.3178522724191697,113.43092198680088,-83.5119852112209,NGC247,NON-ACTIVE GALAXY
1926,0110990301,MOS2,U002,15,3.02128803252836,113.43092198680088,-83.5119852112209,NGC247,NON-ACTIVE GALAXY
1927,0112850101,MOS1,S001,20,16.1138680834131,216.45505603939415,48.36354251171033,0952+179,QSO
1928,0112850101,MOS2,S002,20,16.0044573477216,216.45505603939415,48.36354251171033,0952+179,QSO
1929,0112850101,PN,S003,20,11.7542238017705,216.45505603939415,48.36354251171033,0952+179,QSO
1930,0110990201,MOS1,S001,13,8.891000840628461,289.2126961135648,63.717410125613,HI1225+01,NON-ACTIVE GALAXY
1931,0110990201,MOS2,S002,13,9.14003377893469,289.2126961135648,63.717410125613,HI1225+01,NON-ACTIVE GALAXY
1932,0110990201,PN,S003,13,7.67657746589082,289.2126961135648,63.717410125613,HI1225+01,NON-ACTIVE GALAXY
1933,0111550301,MOS1,S002,18,13.7566615025811,125.87501501380731,54.82500581835443,Hubble Deep Field N,EXTENDED GALACTIC OR EXTRAGALACTIC
1934,0111550301,MOS2,S005,18,13.525841055845802,125.87501501380731,54.82500581835443,Hubble Deep Field N,EXTENDED GALACTIC OR EXTRAGALACTIC
1935,0111550301,PN,S001,18,8.14769341248525,125.87501501380731,54.82500581835443,Hubble Deep Field N,EXTENDED GALACTIC OR EXTRAGALACTIC
1936,0112250301,MOS1,S001,10,24.035753665173804,358.7313236856232,64.77376282999127,H1413+117,QSO
1937,0112250301,MOS2,S002,10,24.447125573897907,358.7313236856232,64.77376282999127,H1413+117,QSO
1938,0112860301,MOS1,S001,14,2.07331283759484,83.80342343992344,52.113769214072676,Q1524+5147,QSO
1939,0112860301,MOS2,S002,14,2.07634624106196,83.80342343992344,52.113769214072676,Q1524+5147,QSO
1940,0112250201,MOS1,S001,16,28.201236328902603,109.19296513147994,57.3910618035195,QSO 1345+584,QSO RADIO QUIET
1941,0112250201,MOS2,S002,16,28.034516949023494,109.19296513147994,57.3910618035195,QSO 1345+584,QSO RADIO QUIET
1942,0112250201,PN,S003,16,20.8059789887492,109.19296513147994,57.3910618035195,QSO 1345+584,QSO RADIO QUIET
1943,0112290601,MOS1,S001,7,6.051465450898191,317.14643632990004,19.494546832641404,NGC5408,IRREGULAR GALAXY
1944,0112290601,MOS2,S002,7,5.73693363352104,317.14643632990004,19.494546832641404,NGC5408,IRREGULAR GALAXY
1945,0112290601,PN,S003,7,4.27946285557152,317.14643632990004,19.494546832641404,NGC5408,IRREGULAR GALAXY
1946,0112480101,MOS1,S002,2,17.5065842946495,355.5103328636399,14.608921548416918,oph_pos1,MOLECULAR CLOUD
1947,0112480101,MOS2,S003,2,17.953817203813,355.5103328636399,14.608921548416918,oph_pos1,MOLECULAR CLOUD
1948,0112480101,PN,S001,2,10.896537359537598,355.5103328636399,14.608921548416918,oph_pos1,MOLECULAR CLOUD
1949,0112240301,PN,S003,11,21.7848570312828,322.66246012717073,59.5181965963468,A1750,CLUSTER OF GALAXIES
1950,0111280301,MOS1,S001,15,7.272878260393949,229.3507252218076,-88.28794238520855,SGP-3,X-RAY BACKGROUND
1951,0111280301,MOS2,S002,15,7.330090250755902,229.3507252218076,-88.28794238520855,SGP-3,X-RAY BACKGROUND
1952,0111280301,PN,S003,15,2.90476874294134,229.3507252218076,-88.28794238520855,SGP-3,X-RAY BACKGROUND
1953,0112650101,MOS1,S001,15,18.034045005076603,265.720043371038,82.16520574458573,NGP Rift 1,GALAXY
1954,0112650101,MOS2,S002,15,21.0758219678393,265.720043371038,82.16520574458573,NGP Rift 1,GALAXY
1955,0112650101,PN,S003,15,11.676643990146598,265.720043371038,82.16520574458573,NGP Rift 1,GALAXY
1956,0111180401,MOS1,S004,25,6.57326259441436,159.20455617323918,14.315838494731011,rxj0558.0+5353,CV INTERMEDIATE POLAR
1957,0111180401,MOS2,S005,25,10.573910212545199,159.20455617323918,14.315838494731011,rxj0558.0+5353,CV INTERMEDIATE POLAR
1958,0111110501,MOS1,S001,20,21.4897535439571,171.6891691575959,-59.10754240933073,XMDS SSC_5,X-RAY BACKGROUND
1959,0111110501,MOS2,S002,20,21.4291004011148,171.6891691575959,-59.10754240933073,XMDS SSC_5,X-RAY BACKGROUND
1960,0111110501,PN,S003,20,12.9091249752724,171.6891691575959,-59.10754240933073,XMDS SSC_5,X-RAY BACKGROUND
1961,0112650301,MOS1,S001,15,18.2755333079183,261.0177335621604,82.95939230361178,NGP Rift 3,GALAXY
1962,0112650301,MOS2,S002,15,18.0299271630791,261.0177335621604,82.95939230361178,NGP Rift 3,GALAXY
1963,0112650301,PN,S003,15,12.3035087675824,261.0177335621604,82.95939230361178,NGP Rift 3,GALAXY
1964,0111290101,MOS1,S001,21,20.5481593712398,182.84895957590604,50.745460531601076,PG0947+396,SEYFERT FLAT RADIO SP
1965,0112290801,MOS1,S001,23,14.346878374439399,143.6783716531711,11.237749570856492,NGC1569,INTERACTING GALAXY
1966,0112290801,MOS2,S002,23,14.327333984323099,143.6783716531711,11.237749570856492,NGC1569,INTERACTING GALAXY
1967,0112290801,PN,S003,23,8.56880945173328,143.6783716531711,11.237749570856492,NGC1569,INTERACTING GALAXY
1968,0111160201,MOS1,S001,20,26.894366827377,230.65812641655143,-34.614002464265,SHARC-2,CLUSTER OF GALAXIES
1969,0111160201,MOS2,S002,20,26.9979128762957,230.65812641655143,-34.614002464265,SHARC-2,CLUSTER OF GALAXIES
1970,0111160201,PN,S003,20,15.071188039706099,230.65812641655143,-34.614002464265,SHARC-2,CLUSTER OF GALAXIES
1971,0112460201,MOS1,S001,2,15.995238066728401,344.9821772674518,2.4555770907748484,GRO J1655-40,LMXRB
1972,0112460201,MOS2,S002,2,16.251378374474,344.9821772674518,2.4555770907748484,GRO J1655-40,LMXRB
1973,0112460201,PN,S003,2,10.0019876231954,344.9821772674518,2.4555770907748484,GRO J1655-40,LMXRB
1974,0111300101,MOS1,S001,4,20.3660436590658,8.794336078963566,-23.26856643826683,M 55,GLOBULAR CLUSTER EXTENDED GALACTIC OR EXTRAGALACTIC
1975,0111300101,MOS2,S002,4,20.575008178340898,8.794336078963566,-23.26856643826683,M 55,GLOBULAR CLUSTER EXTENDED GALACTIC OR EXTRAGALACTIC
1976,0111300101,PN,S003,4,18.404900353069998,8.794336078963566,-23.26856643826683,M 55,GLOBULAR CLUSTER EXTENDED GALACTIC OR EXTRAGALACTIC
1977,0111550401,MOS1,S002,18,79.4760054905297,125.8607617039003,54.8207887864937,Hubble Deep Field N,EXTENDED GALACTIC OR EXTRAGALACTIC
1978,0111550401,MOS2,S005,18,80.52656784967111,125.8607617039003,54.8207887864937,Hubble Deep Field N,EXTENDED GALACTIC OR EXTRAGALACTIC
1979,0111550401,PN,S001,18,64.9867396740723,125.8607617039003,54.8207887864937,Hubble Deep Field N,EXTENDED GALACTIC OR EXTRAGALACTIC
1980,0112620201,MOS1,S001,19,15.4494324345242,121.61106018840736,18.801923737290075,S5 0014+813,QSO RADIO LOUD
1981,0112620201,MOS2,S002,19,15.530886809545901,121.61106018840736,18.801923737290075,S5 0014+813,QSO RADIO LOUD
1982,0112620201,PN,S003,19,9.693863773906411,121.61106018840736,18.801923737290075,S5 0014+813,QSO RADIO LOUD
1983,0112640101,PN,S003,24,13.582719617186301,206.53819726498818,-16.357946702092747,NGC 2024,OPEN STAR CLUSTER
1984,0111110301,MOS1,S001,20,20.495629531429,172.63501648820147,-58.65819018536018,XMDS SSC_3,X-RAY BACKGROUND
1985,0111110301,MOS2,S002,20,19.7681712302735,172.63501648820147,-58.65819018536018,XMDS SSC_3,X-RAY BACKGROUND
1986,0111110301,PN,S003,20,16.2920132498369,172.63501648820147,-58.65819018536018,XMDS SSC_3,X-RAY BACKGROUND
1987,0111110101,MOS1,S001,20,17.961631420207897,173.55756826490472,-58.202570851089156,XMDS SSC_1,X-RAY BACKGROUND
1988,0111110101,MOS2,S002,20,18.3920481281508,173.55756826490472,-58.202570851089156,XMDS SSC_1,X-RAY BACKGROUND
1989,0111110101,PN,S003,20,10.6656305786286,173.55756826490472,-58.202570851089156,XMDS SSC_1,X-RAY BACKGROUND
1990,0111110201,MOS1,S001,20,1.76724596096886,173.09915282835473,-58.43115059314296,XMDS SSC_2,X-RAY BACKGROUND
1991,0111800101,MOS1,S001,21,76.2236307416205,142.09198677147634,40.899899674010356,M81,UNDEFINED
1992,0112310201,MOS1,S002,11,20.479146315713,348.08194268441724,-65.69507281930221,NGC 7582,SEYFERT TYPE 2
1993,0112310201,MOS2,S003,11,21.0172071677295,348.08194268441724,-65.69507281930221,NGC 7582,SEYFERT TYPE 2
1994,0112310201,PN,S001,11,14.098223272368697,348.08194268441724,-65.69507281930221,NGC 7582,SEYFERT TYPE 2
1995,0112410101,MOS1,S001,1,5.01101538673088,0.14261119155835578,6.990606030797872,GRS 1716-249,LMXRB BURSTER
1996,0112410101,MOS2,S002,1,4.97557940570959,0.14261119155835578,6.990606030797872,GRS 1716-249,LMXRB BURSTER
1997,0112410101,PN,S003,1,3.25624578157808,0.14261119155835578,6.990606030797872,GRS 1716-249,LMXRB BURSTER
1998,0112400101,MOS1,S001,24,11.7058778898699,205.21048677196086,-17.24460618666901,Epsilon Ori,STAR B0I
1999,0112400101,MOS2,S002,24,11.810497908851199,205.21048677196086,-17.24460618666901,Epsilon Ori,STAR B0I
2000,0111110401,MOS1,S001,20,26.449955041696896,172.16505116809918,-58.883665768031705,XMDS SSC_4,X-RAY BACKGROUND
2001,0111110401,MOS2,S002,20,26.3486001831713,172.16505116809918,-58.883665768031705,XMDS SSC_4,X-RAY BACKGROUND
2002,0111110401,PN,S003,20,17.9502123643997,172.16505116809918,-58.883665768031705,XMDS SSC_4,X-RAY BACKGROUND
2003,0112610101,MOS1,U002,15,50.759985326781404,267.54474930070785,74.313419360285,PG 1211+143,SEYFERT TYPE 1
2004,0112610101,MOS2,U002,15,51.219830194388706,267.54474930070785,74.313419360285,PG 1211+143,SEYFERT TYPE 1
2005,0112552001,MOS1,S001,19,13.336810580723698,213.2216841834687,54.70182509287049,ngc3185,SEYFERT TYPE 2
2006,0112552001,MOS2,S002,19,13.339717819261198,213.2216841834687,54.70182509287049,ngc3185,SEYFERT TYPE 2
2007,0112552001,PN,S003,19,7.887984126788941,213.2216841834687,54.70182509287049,ngc3185,SEYFERT TYPE 2
2008,0111850201,MOS1,S001,14,3.0152125734947997,77.48657232593226,64.89876358584178,H1426+428,BL LAC RADIO LOUD TYPE 1
2009,0111850201,MOS2,S002,14,3.5533104321029705,77.48657232593226,64.89876358584178,H1426+428,BL LAC RADIO LOUD TYPE 1
2010,0112650201,MOS1,S001,15,23.240779732295398,263.4937808897201,82.5684728565614,NGP Rift 2,GALAXY
2011,0112650201,MOS2,S002,15,23.246834422270798,263.4937808897201,82.5684728565614,NGP Rift 2,GALAXY
2012,0112650201,PN,S003,15,16.877973231745493,263.4937808897201,82.5684728565614,NGP Rift 2,GALAXY
2013,0111970301,MOS1,S001,13,17.1048102293604,284.8884342822033,-38.13373481182632,VW Hyi,CV DWARF NOVA U GEM TYPE
2014,0111970301,PN,S003,13,13.026005178775499,284.8884342822033,-38.13373481182632,VW Hyi,CV DWARF NOVA U GEM TYPE
2015,0111810101,MOS1,S001,8,45.347515744952794,349.58881601676717,-52.57953659911729,NGC7213,LINER RADIO QUIET TYPE 1
2016,0111520101,MOS1,S001,20,38.2899644477311,127.0624538657152,15.004362089195535,47 Cassiopeiae,STAR F0V
2017,0111520101,MOS2,S002,20,38.408072373784705,127.0624538657152,15.004362089195535,47 Cassiopeiae,STAR F0V
2018,0112790101,MOS1,S002,5,19.6186283324947,28.984314629345327,-15.503580133304887,RX J1940.1-1025,CV AM HER (POLAR)
2019,0112540101,MOS1,S001,2,15.2218579244357,351.5348161842275,12.808053194239928,Tau Scorpii,STAR B0V
2020,0112540101,MOS2,S002,2,15.4157879444692,351.5348161842275,12.808053194239928,Tau Scorpii,STAR B0V
2021,0112190401,MOS1,S002,7,5.57860957512633,6.620809959230411,43.098202905867126,MS1532.5+0130,CLUSTER OF GALAXIES
2022,0112190401,MOS2,S003,7,5.58436579902657,6.620809959230411,43.098202905867126,MS1532.5+0130,CLUSTER OF GALAXIES
2023,0112190401,PN,S001,7,1.33899010423992,6.620809959230411,43.098202905867126,MS1532.5+0130,CLUSTER OF GALAXIES
2024,0111470201,MOS1,S001,11,9.37431513325944,54.66905828326928,46.13818905185904,Sigma2 CrB,RS CVN STAR
2025,0111470201,MOS2,S002,11,8.81861144123965,54.66905828326928,46.13818905185904,Sigma2 CrB,RS CVN STAR
2026,0111440101,MOS1,S013,19,6.27199455209146,216.45611051866013,54.58007991023154,AD Leonis,STAR M4Ve
2027,0111440101,MOS2,S012,19,27.627011774240493,216.45611051866013,54.58007991023154,AD Leonis,STAR M4Ve
2028,0111360501,MOS1,S002,3,3.51834799585432,338.9393997302674,-4.326751082493281,GX 339-4,LMXRB BLACK HOLE
2029,0111360501,MOS2,S003,3,2.75664617240586,338.9393997302674,-4.326751082493281,GX 339-4,LMXRB BLACK HOLE
2030,0112680101,MOS1,S001,20,23.451022408575298,172.0445990683242,-57.585273927698076,MLS-1,UNIDENTIFIED
2031,0112680101,MOS2,S002,20,23.713292421764496,172.0445990683242,-57.585273927698076,MLS-1,UNIDENTIFIED
2032,0112680101,PN,S003,20,20.5505322386293,172.0445990683242,-57.585273927698076,MLS-1,UNIDENTIFIED
2033,0111470101,MOS1,S001,11,0.884427590047462,54.66905828326928,46.13818905185904,Sigma2 CrB,RS CVN STAR
2034,0112551401,MOS1,S001,17,4.7908139637827905,170.72054514389976,74.19308457637698,ngc3941,SEYFERT TYPE 2
2035,0112551401,MOS2,S002,17,4.85210223991691,170.72054514389976,74.19308457637698,ngc3941,SEYFERT TYPE 2
2036,0112551401,PN,S003,17,2.87167467016312,170.72054514389976,74.19308457637698,ngc3941,SEYFERT TYPE 2
2037,0111310201,MOS1,S001,15,8.86787319278118,90.5592329120411,-7.110669786840272,SS Cyg,CV DWARF NOVA
2038,0111310201,MOS2,S002,15,9.458690146215488,90.5592329120411,-7.110669786840272,SS Cyg,CV DWARF NOVA
2039,0111540201,MOS1,S001,10,30.2954070306886,41.869769704117324,53.77220409147454,Alpha CrB,STAR A0V
2040,0111540201,MOS2,S002,10,29.8190158479983,41.869769704117324,53.77220409147454,Alpha CrB,STAR A0V
2041,0112800201,MOS1,S002,14,28.989225369916703,299.18031519953234,-79.41956519026456,NGC 300,SPIRAL GALAXY
2042,0112800201,MOS2,S003,14,29.702030463192397,299.18031519953234,-79.41956519026456,NGC 300,SPIRAL GALAXY
2043,0112800201,PN,S001,14,23.670221144809602,299.18031519953234,-79.41956519026456,NGC 300,SPIRAL GALAXY
2044,0112320101,MOS1,S001,17,15.8257658149143,113.141200157387,-57.61136486007064,PSR J0030+0451,RADIO PULSAR
2045,0112320101,MOS2,S007,17,15.647471937890801,113.141200157387,-57.61136486007064,PSR J0030+0451,RADIO PULSAR
2046,0112870101,MOS1,S001,16,44.537664960469094,263.4898882609619,2.4477119213240406,Vela fragment A,SNR CRAB-LIKE
2047,0112870101,MOS2,S002,16,45.9420830973543,263.4898882609619,2.4477119213240406,Vela fragment A,SNR CRAB-LIKE
2048,0112870101,PN,S003,16,30.3221975129287,263.4898882609619,2.4477119213240406,Vela fragment A,SNR CRAB-LIKE
2049,0111510101,MOS1,S001,6,13.429601636099,11.140542989765052,-36.34264354471945,AT Microscopii,STAR M4Ve
2050,0111510101,MOS2,S002,6,13.913435325332001,11.140542989765052,-36.34264354471945,AT Microscopii,STAR M4Ve
2051,0112310301,MOS1,S002,9,21.025226145670494,305.26797544639174,13.33770292201909,NGC 4945,SEYFERT TYPE 2
2052,0112310301,MOS2,S003,9,21.2738731035946,305.26797544639174,13.33770292201909,NGC 4945,SEYFERT TYPE 2
2053,0112310301,PN,S001,9,17.1225718039614,305.26797544639174,13.33770292201909,NGC 4945,SEYFERT TYPE 2
2054,0111000201,MOS1,S001,17,5.36782527829977,111.60426251195645,-45.70883304986444,CL 0016+16,CLUSTER OF GALAXIES
2055,0111000201,MOS2,S002,17,5.37051202314263,111.60426251195645,-45.70883304986444,CL 0016+16,CLUSTER OF GALAXIES
2056,0111000201,PN,S003,17,2.71649495493832,111.60426251195645,-45.70883304986444,CL 0016+16,CLUSTER OF GALAXIES
2057,0111120201,PN,S003,2,14.4005539370309,353.0083641165873,16.556012828707274,Rho Oph Core,MOLECULAR CLOUD
2058,0112800101,MOS1,S002,14,41.617655339903,299.18031519953234,-79.41956519026456,NGC 300,SPIRAL GALAXY
2059,0112800101,MOS2,S003,14,42.01053883926579,299.18031519953234,-79.41956519026456,NGC 300,SPIRAL GALAXY
2060,0112800101,PN,S001,14,33.5829181848194,299.18031519953234,-79.41956519026456,NGC 300,SPIRAL GALAXY
